Date,TransactionNumber,MerchantID,Amount,Reference,Particulars,Status,CardNumber,CVV,CardName,RefundDate,RefundTransactionNumber,RefundedAmount,CardType,RefundReference,RefundParticulars
12/12/2022 3:55,P2212O0018225684,632998,6,Refund,Refund UX,Successful,,,,12/12/2022 3:55,P2212O0018225683,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:56,P2212O0018225688,632998,6,Refund,Refund UX,Successful,,,,12/12/2022 3:55,P2212O0018225685,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:56,P2212O0018225690,632998,6,Refund,Refund UX,Successful,,,,12/12/2022 3:56,P2212O0018225689,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:56,P2212O0018225692,632998,6,Refund123,Refund UX,Successful,,,,12/12/2022 3:56,P2212O0018225691,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:57,P2212O0018225696,632998,6,Refundabc,Refund UX,Successful,,,,12/12/2022 3:56,P2212O0018225693,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:57,P2212O0018225698,632998,6,Refund@%123,Refund UX,Successful,,,,12/12/2022 3:57,P2212O0018225697,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 3:59,P2212O0018225707,632998,6,Refund7,Refund UX,Successful,,,,12/12/2022 3:59,P2212O0018225706,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:04,P2212B0043227569,632998,26,Refund,Refund UX,Blocked,411111******1111,1234,UX BOT,12/12/2022 4:04,P221210018225719,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:04,P2212B0043227571,632998,25.01,Refund,Refund UX,Blocked,345678*****4564,1234,UX BOT,12/12/2022 4:04,P221210018225723,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:04,P2212B0043227573,632998,99,Refund,Refund UX,Blocked,601531******5676,1234,UX BOT,12/12/2022 4:04,P221210018225724,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:04,P2212B0043227575,632998,25.99,123Refund,Refund UX,Blocked,558715******1374,1234,UX BOT,12/12/2022 4:04,P221210018225725,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:05,P2212B0043227577,632998,26,Refund,Refund UX,Blocked,222100******2347,223,UX Token Bot,12/12/2022 4:05,P221210018225726,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:05,P2212B0043227579,632998,26.12,Refund,Refund UX,Blocked,512345******2346,1023,SUCCESSFUL,12/12/2022 4:05,P221210018225727,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:05,P2212B0043227582,632998,25.99,Refund@234,Refund UX,Blocked,345678*****4564,1234,UX BOT,12/12/2022 4:05,P221210018225729,25,Refund,Refund,testuatautomation@gmail.com
12/12/2022 4:10,P221210018225750,632998,5,WebpaymentC,WebPayC,Successful,411111******1111,1031,UX BOT,12/12/2022 4:10,P221210018225749,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:10,P221210018225752,632998,9,WebpaymentC,WebPayC,Successful,558715******1374,1031,UX BOT,12/12/2022 4:10,P221210018225751,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:10,P221210018225756,632998,10,WebpaymentC,WebPayC,Successful,222100******2347,1031,UX BOT,12/12/2022 4:10,P221210018225755,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:10,P221210018225758,632998,7,WebpaymentC,WebPayC,Successful,345678*****4564,1031,UX BOT,12/12/2022 4:10,P221210018225757,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:11,P221210018225760,632998,7,WebpaymentC,WebPayC,Successful,601531******5676,1031,UX BOT,12/12/2022 4:10,P221210018225759,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:11,P221210018225762,632998,2,WebpaymentC,WebPayC,Successful,361295****2349,1031,UX BOT,12/12/2022 4:11,P221210018225761,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:11,P221210018225765,632998,5,WebpaymentRef,WebPayC,Successful,411111******1111,1031,UX BOT,12/12/2022 4:11,P221210018225763,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:11,P221210018225768,632998,9,Webpayment123,WebPayC,Successful,558715******1374,1031,UX BOT,12/12/2022 4:11,P221210018225767,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:11,P221210018225770,632998,10,Webpayment@123,WebPayC,Successful,222100******2347,1031,UX BOT,12/12/2022 4:11,P221210018225769,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:12,P221210018225772,632998,7,Webpayment&ryrtd123,WebPayC,Successful,345678*****4564,1031,UX BOT,12/12/2022 4:12,P221210018225771,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:12,P221210018225774,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,12/12/2022 4:12,P221210018225773,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:12,P221210018225778,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,12/12/2022 4:12,P221210018225776,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:12,P2212B0043227633,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,12/12/2022 4:12,P221210018225779,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:13,P2212B0043227635,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,12/12/2022 4:13,P221210018225780,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:13,P2212B0043227637,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,12/12/2022 4:13,P221210018225781,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:13,P2212B0043227639,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,12/12/2022 4:13,P221210018225782,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:13,P2212B0043227643,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,12/12/2022 4:13,P221210018225785,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:13,P2212B0043227645,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,12/12/2022 4:13,P221210018225786,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:14,P2212B0043227647,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,12/12/2022 4:14,P221210018225787,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:14,P2212B0043227649,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,12/12/2022 4:14,P221210018225788,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:14,P2212B0043227651,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,12/12/2022 4:14,P221210018225789,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:14,P2212B0043227655,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,12/12/2022 4:14,P221210018225792,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:15,P2212B0043227657,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,12/12/2022 4:15,P221210018225793,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:15,P2212B0043227659,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,12/12/2022 4:15,P221210018225794,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
12/12/2022 4:20,P2212O0018225809,632998,1,WebpaymentO,WebPayOE,Successful,,,,12/12/2022 4:20,P2212O0043227680,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 4:21,P2212O0018225812,632998,0.5,Webpay123,WebPayOE,Successful,,,,12/12/2022 4:20,P2212O0043227684,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 4:21,P2212O0018225813,632998,27,Webpay@123,WebPayOE,Successful,,,,12/12/2022 4:21,P2212O0043227686,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 4:21,P2212O0018225814,632998,30,W8596079@123,WebPayOE,Successful,,,,12/12/2022 4:21,P2212O0043227688,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 4:22,P2212O0018225817,632998,30,WebpaymentO,WebPayOE,Successful,,,,12/12/2022 4:22,P2212O0043227692,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
12/12/2022 4:22,P2212O0018225818,632998,13,Webpayment768%,WebPayOE,Successful,,,,12/12/2022 4:22,P2212O0043227694,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 0:36,P221210018233387,632998,100,MasterCard 00,Capture AND Refund,Successful,512345******2346,1023,SUCCESSFUL,13/12/2022 0:36,P221210018233386,100,MasterCard 00,Capture AND Refund,testuatautomation@gmail.com
13/12/2022 0:37,P221210018233392,632998,100,Visa 00,Capture AND Refund,Successful,498765******8769,1023,SUCCESSFUL,13/12/2022 0:37,P221210018233391,100,Visa 00,Capture AND Refund,testuatautomation@gmail.com
13/12/2022 0:37,P221210018233395,632998,100,American Express 00,Capture AND Refund,Successful,345678*****4564,1023,SUCCESSFUL,13/12/2022 0:37,P221210018233394,100,American Express 00,Capture AND Refund,testuatautomation@gmail.com
13/12/2022 0:37,P221210018233400,632998,100,Diners Club 00,Capture AND Refund,Successful,361295****2349,1023,SUCCESSFUL,13/12/2022 0:37,P221210018233399,100,Diners Club 00,Capture AND Refund,testuatautomation@gmail.com
13/12/2022 0:38,P221210018233403,632998,100,QCard 00,Capture AND Refund,Successful,601531******5676,1023,SUCCESSFUL,13/12/2022 0:38,P221210018233402,100,QCard 00,Capture AND Refund,testuatautomation@gmail.com
13/12/2022 2:06,P2212O0018234090,632998,1,OE_DPRefund,UxDpOERefund,Successful,,,,13/12/2022 2:06,P2212O0018234089,30,OE_DP,UxDpOE,API\110387
13/12/2022 2:06,P2212O0018234092,632998,0.5,OE123Refund,UxDpOERefund,Successful,,,,13/12/2022 2:06,P2212O0018234091,30,OE123,UxDpOE,API\110387
13/12/2022 2:07,P2212O0018234094,632998,27,OE@123Refund,UxDpOERefund,Successful,,,,13/12/2022 2:06,P2212O0018234093,30,OE@123,UxDpOE,API\110387
13/12/2022 2:07,P2212O0018234098,632998,30,W8596079@123Refund,UxDpOERefund,Successful,,,,13/12/2022 2:07,P2212O0018234097,30,W8596079@123,UxDpOE,API\110387
13/12/2022 2:07,P2212O0018234100,632998,14,OE_DPRefund,UxDpOERefund,Successful,,,,13/12/2022 2:07,P2212O0018234099,30,OE_DP,UxDpOE,API\110387
13/12/2022 2:07,P2212O0018234102,632998,14,15OERefund,UxDpOERefund,Successful,,,,13/12/2022 2:07,P2212O0018234101,30,15OE,UxDpOE,API\110387
13/12/2022 2:08,P2212O0018234107,632998,14,OE00Refund,UxDpOERefund,Successful,,,,13/12/2022 2:08,P2212O0018234105,30,OE00,UxDpOE,API\110387
13/12/2022 2:08,P2212O0018234109,632998,14,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,13/12/2022 2:08,P2212O0018234108,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
13/12/2022 2:08,P2212O0018234111,632998,30,OE_DPRefund,UxDpOERefund,Successful,,,,13/12/2022 2:08,P2212O0018234110,30,OE_DP,UxDpOE,API\110387
13/12/2022 2:08,P2212O0018234113,632998,13,OE768%Refund,UxDpOERefund,Successful,,,,13/12/2022 2:08,P2212O0018234112,30,OE768%,UxDpOE,API\110387
13/12/2022 2:09,P2212O0018234119,632998,10,15OERefund,UxDpOERefund,Successful,,,,13/12/2022 2:09,P2212O0018234118,30,15OE,UxDpOE,API\110387
13/12/2022 2:10,P2212O0018234121,632998,2,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9Refund,UxDpOERefund,Successful,,,,13/12/2022 2:10,P2212O0018234120,30,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9,UxDpOE,API\110387
13/12/2022 2:33,P221210018234251,632998,100,Non3DS 00,Non3DS 00,Successful,512345******2346,1023,SUCCESSFUL,13/12/2022 2:33,P221210018234250,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
13/12/2022 2:33,P221210018234253,632998,100,Non3DS 00,Non3DS 00,Successful,498765******8769,1023,SUCCESSFUL,13/12/2022 2:33,P221210018234252,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
13/12/2022 2:33,P221210018234255,632998,100,Non3DS 00,Non3DS 00,Successful,345678*****4564,1023,SUCCESSFUL,13/12/2022 2:33,P221210018234254,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
13/12/2022 2:34,P221210018234257,632998,100,Non3DS 00,Non3DS 00,Successful,361295****2349,1023,SUCCESSFUL,13/12/2022 2:34,P221210018234256,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
13/12/2022 2:34,P221210018234261,632998,100,Non3DS 00,Non3DS 00,Successful,601531******5676,1023,SUCCESSFUL,13/12/2022 2:34,P221210018234260,100,Non3DS 00,Non3DS 00,testuatautomation@gmail.com
13/12/2022 3:52,P221210018234513,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,13/12/2022 3:52,P2212T0043236471,30,UXRefFilter,UxTransactionFilter,API\110387
13/12/2022 3:52,P221210018234517,632998,30,UXRefFilterRefund,UxTransactionFilterRefund,Successful,512345******0008,139,UXBOT,13/12/2022 3:52,P2212T0043236475,30,UXRefFilter,UxTransactionFilter,API\110387
13/12/2022 4:07,P221210018234593,632998,6,Refund,Refund UX,Successful,411111******1111,1232,Ux Bot,13/12/2022 4:07,P221210018234592,20,VTR,Card txn,testuatautomation@gmail.com
13/12/2022 4:07,P2212B0043236552,632998,30,Refund,Refund UX,Blocked,411111******1111,1232,Ux Bot,13/12/2022 4:07,P221210018234594,20,VTR,Card txn,testuatautomation@gmail.com
13/12/2022 4:08,P2212O0018234598,632998,6,Refund,Refund UX,Successful,,,,13/12/2022 4:08,P2212O0018234597,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:08,P2212O0018234600,632998,6,Refund,Refund UX,Successful,,,,13/12/2022 4:08,P2212O0018234599,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:08,P2212O0018234604,632998,6,Refund,Refund UX,Successful,,,,13/12/2022 4:08,P2212O0018234601,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:09,P2212O0018234606,632998,6,Refund,Refund UX,Successful,,,,13/12/2022 4:08,P2212O0018234605,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:11,P2212O0018234613,632998,6,Refund,Refund UX,Successful,,,,13/12/2022 4:11,P2212O0018234612,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:11,P2212O0018234617,632998,6,Refund123,Refund UX,Successful,,,,13/12/2022 4:11,P2212O0018234614,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:12,P2212O0018234619,632998,6,Refundabc,Refund UX,Successful,,,,13/12/2022 4:12,P2212O0018234618,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:12,P2212O0018234621,632998,6,Refund@%123,Refund UX,Successful,,,,13/12/2022 4:12,P2212O0018234620,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:12,P2212O0018234623,632998,6,Refund7,Refund UX,Successful,,,,13/12/2022 4:12,P2212O0018234622,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212O0018234627,632998,6,Or2FUqKhHxEGHCbQZf6tbWPCMUCaMfn7VrDUG7jMEel9vsFCPc,Refund UX,Successful,,,,13/12/2022 4:12,P2212O0018234625,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236586,632998,26,Refund,Refund UX,Blocked,411111******1111,1234,UX BOT,13/12/2022 4:13,P221210018234628,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236588,632998,25.01,Refund,Refund UX,Blocked,345678*****4564,1234,UX BOT,13/12/2022 4:13,P221210018234629,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236590,632998,99,Refund,Refund UX,Blocked,601531******5676,1234,UX BOT,13/12/2022 4:13,P221210018234630,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236592,632998,25.99,123Refund,Refund UX,Blocked,558715******1374,1234,UX BOT,13/12/2022 4:13,P221210018234631,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236594,632998,26,Refund,Refund UX,Blocked,222100******2347,223,UX Token Bot,13/12/2022 4:13,P221210018234632,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:13,P2212B0043236598,632998,26.12,Refund,Refund UX,Blocked,512345******2346,1023,SUCCESSFUL,13/12/2022 4:13,P221210018234634,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:14,P2212B0043236600,632998,25.99,Refund@234,Refund UX,Blocked,345678*****4564,1234,UX BOT,13/12/2022 4:14,P221210018234636,25,Refund,Refund,testuatautomation@gmail.com
13/12/2022 4:17,P221210018234655,632998,5,WebpaymentC,WebPayC,Successful,411111******1111,1031,UX BOT,13/12/2022 4:17,P221210018234654,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:17,P221210018234657,632998,9,WebpaymentC,WebPayC,Successful,558715******1374,1031,UX BOT,13/12/2022 4:17,P221210018234656,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:17,P221210018234659,632998,10,WebpaymentC,WebPayC,Successful,222100******2347,1031,UX BOT,13/12/2022 4:17,P221210018234658,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:17,P221210018234661,632998,7,WebpaymentC,WebPayC,Successful,345678*****4564,1031,UX BOT,13/12/2022 4:17,P221210018234660,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:18,P221210018234665,632998,7,WebpaymentC,WebPayC,Successful,601531******5676,1031,UX BOT,13/12/2022 4:18,P221210018234664,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:18,P221210018234667,632998,2,WebpaymentC,WebPayC,Successful,361295****2349,1031,UX BOT,13/12/2022 4:18,P221210018234666,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:18,P221210018234669,632998,5,WebpaymentRef,WebPayC,Successful,411111******1111,1031,UX BOT,13/12/2022 4:18,P221210018234668,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:19,P221210018234671,632998,9,Webpayment123,WebPayC,Successful,558715******1374,1031,UX BOT,13/12/2022 4:18,P221210018234670,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:19,P221210018234675,632998,10,Webpayment@123,WebPayC,Successful,222100******2347,1031,UX BOT,13/12/2022 4:19,P221210018234674,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:19,P221210018234677,632998,7,Webpayment&ryrtd123,WebPayC,Successful,345678*****4564,1031,UX BOT,13/12/2022 4:19,P221210018234676,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:19,P221210018234679,632998,7,123,WebPayC,Successful,601531******5676,1031,UX BOT,13/12/2022 4:19,P221210018234678,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:20,P221210018234681,632998,2,123@avcd%,WebPayC,Successful,361295****2349,1031,UX BOT,13/12/2022 4:20,P221210018234680,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:20,P2212B0043236649,632998,11,WebpaymentC,WebPayC,Blocked,411111******1111,1031,UX BOT,13/12/2022 4:20,P221210018234684,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:20,P2212B0043236651,632998,12,WebpaymentC,WebPayC,Blocked,558715******1374,1031,UX BOT,13/12/2022 4:20,P221210018234685,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:20,P2212B0043236653,632998,13,WebpaymentC,WebPayC,Blocked,222100******2347,1031,UX BOT,13/12/2022 4:20,P221210018234686,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:21,P2212B0043236655,632998,14,WebpaymentC,WebPayC,Blocked,345678*****4564,1031,UX BOT,13/12/2022 4:21,P221210018234687,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:21,P2212B0043236659,632998,14,WebpaymentC,WebPayC,Blocked,601531******5676,1031,UX BOT,13/12/2022 4:21,P221210018234690,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:21,P2212B0043236661,632998,16,WebpaymentC,WebPayC,Blocked,361295****2349,1031,UX BOT,13/12/2022 4:21,P221210018234691,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:21,P2212B0043236663,632998,17,WebpaymentRef,WebPayC,Blocked,411111******1111,1031,UX BOT,13/12/2022 4:21,P221210018234692,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:22,P2212B0043236665,632998,18,Webpayment123,WebPayC,Blocked,558715******1374,1031,UX BOT,13/12/2022 4:22,P221210018234693,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:22,P2212B0043236669,632998,19,Webpayment@123,WebPayC,Blocked,222100******2347,1031,UX BOT,13/12/2022 4:22,P221210018234696,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:22,P2212B0043236671,632998,20,Webpayment&ryrtd123,WebPayC,Blocked,345678*****4564,1031,UX BOT,13/12/2022 4:22,P221210018234697,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:22,P2212B0043236673,632998,21,123,WebPayC,Blocked,601531******5676,1031,UX BOT,13/12/2022 4:22,P221210018234698,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:23,P2212B0043236675,632998,22,123@avcd%,WebPayC,Blocked,361295****2349,1031,UX BOT,13/12/2022 4:23,P221210018234699,10,WebpaymentC,WebPayC,testuatautomation@gmail.com
13/12/2022 4:28,P2212O0018234716,632998,1,WebpaymentO,WebPayOE,Successful,,,,13/12/2022 4:28,P2212O0043236696,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 4:28,P2212O0018234717,632998,0.5,Webpay123,WebPayOE,Successful,,,,13/12/2022 4:28,P2212O0043236700,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 4:29,P2212O0018234718,632998,27,Webpay@123,WebPayOE,Successful,,,,13/12/2022 4:29,P2212O0043236702,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 4:29,P2212O0018234721,632998,30,W8596079@123,WebPayOE,Successful,,,,13/12/2022 4:29,P2212O0043236706,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 4:30,P2212O0018234722,632998,30,WebpaymentO,WebPayOE,Successful,,,,13/12/2022 4:30,P2212O0043236708,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
13/12/2022 4:30,P2212O0018234723,632998,13,Webpayment768%,WebPayOE,Successful,,,,13/12/2022 4:30,P2212O0043236710,30,WebpaymentO,WebPayOE,testuatautomation@gmail.com
